p+0.04_10.8241_0 dE= 0.01041
p+0.04_10.8241_1 dE= 0.00879
actual force   predicted force   difference
4975624244791.96582
5118407235574.43457
4691531532926.18652
4153870410920.30713
4188294503039.33447
4097578456896.80664
2988913722080.14551
2669128483484.51465
5366264116688.44629
5277756207796.15625
5140044273609.50195
5505197071897.63770
4701420274432.72754
4531824794055.73633
4356391025239.36572
5894124356012.38477
5944901160211.32520
3667540980818.81348
3382318204504.38281
6242807294205.35449
5084301209455.21191
5069946535984.21289
5424909998148.27148
5674455238894.44238
4587745604039.83789
4452859212671.74316
4207323996789.18750
5920131132253.15430
5986996390036.21289
3522485287264.16113
3250044998572.17041
6467025117776.45703
5544306269694.13184
5506574091770.10645
5875560583934.00488
5883245633738.79102
5254877727192.16992
4985904544583.54980
4354989038172.84229
4270378912521.42090
4460173714249.14746
3454987735285.24756
3429512508612.91406
6489560722204.47070
5347838021393.27539
5383098045287.99512
5434726153509.53027
5014873381286.51074
4667423993904.87793
5793010619102.17578
4309418683274.44727
4049245951671.82080
3796281950556.67383
6129311675961.24902
6202111020118.73047
3424348745761.11084
4354989038172.84131
4270378912521.42090
4460173714249.14746
4985904544583.54883
5254877727192.16797
5506574091770.10547
5544306269694.12891
5883245633738.79102
5875560583934.00195
3454987735285.24756
3429512508612.91406
6489560722204.47070
5084301209455.21289
5069946535984.21191
5424909998148.27246
4587745604039.83887
4452859212671.74316
4207323996789.18652
5674455238894.43750
5920131132253.15625
5986996390036.21191
3522485287264.16357
3250044998572.17236
6467025117776.45605
5277756207796.15820
5366264116688.44824
